Title,Fermi,Ticks,Label,HSP,Energy
,,,,3.988,23.0175
,,,,4.0119,23.0501
,,,,4.0358,23.0893
,,,,4.0597,23.1348
,,,,4.0836,23.1202
,,,,4.1076,22.8442
,,,,4.1315,22.5615
,,,,4.1554,22.2756
,,,,4.1793,21.9898
,,,,4.2032,21.7074
,,,,4.2271,21.4321
,,,,4.251,21.1685
,,,,4.2749,20.9238
,,,,4.2988,20.7118
,,,,4.3227,20.5591
,,,,4.3466,20.4843
,,,,4.3705,20.4649
,,,,4.3705,20.4806
,,,,4.3945,20.4657
,,,,4.4184,20.4225
,,,,4.4423,20.3553
,,,,4.4662,20.2697
,,,,4.4901,20.3003
,,,,4.514,20.4529
,,,,4.5379,20.6031
,,,,4.5618,20.7497
,,,,4.5857,20.892
,,,,4.6096,21.0293
,,,,4.6335,21.1609
,,,,4.6574,21.2859
,,,,4.6814,21.4035
,,,,4.7053,21.5121
,,,,4.7292,21.6101
,,,,4.7531,21.6953
,,,,4.777,21.7653
,,,,4.8009,21.8177
,,,,4.8248,21.8501
,,,,4.8487,21.8611
,,,,,
,,,,0,23.9195
,,,,0.025,23.9211
,,,,0.05,23.9262
,,,,0.075,23.9349
,,,,0.1,23.9479
,,,,0.125,23.9656
,,,,0.15,23.989
,,,,0.175,24.0188
,,,,0.2,24.0562
,,,,0.225,24.1022
,,,,0.25,24.1578
,,,,0.275,24.2241
,,,,0.3,24.2062
,,,,0.325,24.1331
,,,,0.35,24.1397
,,,,0.375,24.1967
,,,,0.4,24.2717
,,,,0.425,24.3466
,,,,0.45,24.4098
,,,,0.475,24.4523
,,,,0.5,24.4673
,,,,0.525,24.455
,,,,0.55,24.4188
,,,,0.575,24.3601
,,,,0.6,24.281
,,,,0.625,24.184
,,,,0.65,24.0705
,,,,0.675,23.9234
,,,,0.7,23.6625
,,,,0.725,23.3626
,,,,0.75,23.3752
,,,,0.775,23.4342
,,,,0.8,23.3059
,,,,0.825,23.1847
,,,,0.85,23.0731
,,,,0.875,22.9734
,,,,0.9,22.888
,,,,0.925,22.819
,,,,0.95,22.7683
,,,,0.975,22.7373
,,,,1,22.7269
,,,,1.0354,22.7468
,,,,1.0707,22.7971
,,,,1.1061,22.862
,,,,1.1414,22.9351
,,,,1.1768,23.0156
,,,,1.2121,23.1003
,,,,1.2475,23.1824
,,,,1.2828,23.2543
,,,,1.3182,23.3138
,,,,1.3536,23.3636
,,,,1.3889,23.4066
,,,,1.4243,23.4431
,,,,1.4596,23.4729
,,,,1.495,23.4977
,,,,1.5303,23.5228
,,,,1.5657,23.6349
,,,,1.601,23.7579
,,,,1.6364,23.8472
,,,,1.6718,23.9013
,,,,1.7071,23.9195
,,,,1.731,23.9199
,,,,1.7549,23.9212
,,,,1.7788,23.9237
,,,,1.8027,23.9278
,,,,1.8266,23.9341
,,,,1.8506,23.9435
,,,,1.8745,23.9567
,,,,1.8984,23.9747
,,,,1.9223,23.9986
,,,,1.9462,24.0293
,,,,1.9701,24.0677
,,,,1.994,24.1144
,,,,2.0179,24.1694
,,,,2.0418,24.2323
,,,,2.0657,24.3015
,,,,2.0896,24.3742
,,,,2.1135,24.4454
,,,,2.1375,24.5077
,,,,2.1614,24.5514
,,,,2.1853,24.5673
,,,,2.2103,24.5394
,,,,2.2353,24.4584
,,,,2.2603,24.3317
,,,,2.2853,24.1689
,,,,2.3103,23.9796
,,,,2.3353,23.7725
,,,,2.3603,23.5562
,,,,2.3853,23.3421
,,,,2.4103,23.1559
,,,,2.4353,23.0574
,,,,2.4603,23.0623
,,,,2.4853,23.1107
,,,,2.5103,23.1704
,,,,2.5353,23.23
,,,,2.5603,23.1645
,,,,2.5853,23.0476
,,,,2.6103,22.9423
,,,,2.6353,22.8596
,,,,2.6603,22.8074
,,,,2.6853,22.7895
,,,,2.7103,22.7915
,,,,2.7353,22.7977
,,,,2.7603,22.808
,,,,2.7853,22.8225
,,,,2.8103,22.8411
,,,,2.8353,22.8635
,,,,2.8603,22.8893
,,,,2.8853,22.9182
,,,,2.9103,22.9494
,,,,2.9353,22.9823
,,,,2.9603,22.952
,,,,2.9853,22.8361
,,,,3.0103,22.7019
,,,,3.0353,22.555
,,,,3.0603,22.403
,,,,3.0853,22.2571
,,,,3.1103,22.1498
,,,,3.1353,22.1519
,,,,3.1603,22.1829
,,,,3.1853,22.195
,,,,3.2206,22.1707
,,,,3.256,22.1055
,,,,3.2913,22.1414
,,,,3.3267,22.321
,,,,3.362,22.5226
,,,,3.3974,22.7384
,,,,3.4328,22.9628
,,,,3.4681,23.1907
,,,,3.5035,23.2776
,,,,3.5388,23.3702
,,,,3.5742,23.3089
,,,,3.6095,23.1466
,,,,3.6449,23.0073
,,,,3.6802,23.0282
,,,,3.7156,23.3284
,,,,3.751,23.6809
,,,,3.7863,24.0174
,,,,3.8217,24.3021
,,,,3.857,24.4972
,,,,3.8924,24.5673
,,,,3.8924,24.4673
,,,,3.9163,24.4402
,,,,3.9402,24.3608
,,,,3.9641,24.2337
,,,,3.988,24.0657
,,,,4.0119,23.8638
,,,,4.0358,23.6349
,,,,4.0597,23.3853
,,,,4.0836,23.1862
,,,,4.1076,23.2431
,,,,4.1315,23.3052
,,,,4.1554,23.372
,,,,4.1793,23.443
,,,,4.2032,23.5176
,,,,4.2271,23.3629
,,,,4.251,23.198
,,,,4.2749,23.0567
,,,,4.2988,22.9425
,,,,4.3227,22.8584
,,,,4.3466,22.8069
,,,,4.3705,22.7895
,,,,4.3705,22.7269
,,,,4.3945,22.7358
,,,,4.4184,22.7609
,,,,4.4423,22.7975
,,,,4.4662,22.8392
,,,,4.4901,22.8791
,,,,4.514,22.9109
,,,,4.5379,22.9293
,,,,4.5618,22.9307
,,,,4.5857,22.9129
,,,,4.6096,22.8754
,,,,4.6335,22.8195
,,,,4.6574,22.7476
,,,,4.6814,22.6636
,,,,4.7053,22.5722
,,,,4.7292,22.4788
,,,,4.7531,22.3896
,,,,4.777,22.3108
,,,,4.8009,22.2486
,,,,4.8248,22.2088
,,,,4.8487,22.195
,,,,,
,,,,0,24.0221
,,,,0.025,24.1047
,,,,0.05,24.2248
,,,,0.075,24.3458
,,,,0.1,24.4604
,,,,0.125,24.5604
,,,,0.15,24.6349
,,,,0.175,24.6705
,,,,0.2,24.6554
,,,,0.225,24.5864
,,,,0.25,24.4727
,,,,0.275,24.335
,,,,0.3,24.3022
,,,,0.325,24.3927
,,,,0.35,24.4961
,,,,0.375,24.6126
,,,,0.4,24.7412
,,,,0.425,24.8792
,,,,0.45,25.0192
,,,,0.475,25.141
,,,,0.5,25.1955
,,,,0.525,25.1633
,,,,0.55,25.0696
,,,,0.575,24.9218
,,,,0.6,24.7295
,,,,0.625,24.5022
,,,,0.65,24.2497
,,,,0.675,23.9988
,,,,0.7,23.8387
,,,,0.725,23.7021
,,,,0.75,23.567
,,,,0.775,23.4375
,,,,0.8,23.4961
,,,,0.825,23.5488
,,,,0.85,23.5916
,,,,0.875,23.4515
,,,,0.9,23.3134
,,,,0.925,23.2023
,,,,0.95,23.1208
,,,,0.975,23.0711
,,,,1,23.0544
,,,,1.0354,23.0886
,,,,1.0707,23.1973
,,,,1.1061,23.3874
,,,,1.1414,23.6527
,,,,1.1768,23.9777
,,,,1.2121,24.2475
,,,,1.2475,24.3525
,,,,1.2828,24.4834
,,,,1.3182,24.6531
,,,,1.3536,24.8448
,,,,1.3889,25.028
,,,,1.4243,25.1659
,,,,1.4596,25.22
,,,,1.495,25.1663
,,,,1.5303,25.0176
,,,,1.5657,24.8126
,,,,1.601,24.5876
,,,,1.6364,24.3656
,,,,1.6718,24.1617
,,,,1.7071,24.0221
,,,,1.731,24.0321
,,,,1.7549,24.0598
,,,,1.7788,24.098
,,,,1.8027,24.137
,,,,1.8266,24.1652
,,,,1.8506,24.1705
,,,,1.8745,24.141
,,,,1.8984,24.0689
,,,,1.9223,23.9986
,,,,1.9462,24.0293
,,,,1.9701,24.0677
,,,,1.994,24.1144
,,,,2.0179,24.1694
,,,,2.0418,24.2323
,,,,2.0657,24.3015
,,,,2.0896,24.3742
,,,,2.1135,24.4454
,,,,2.1375,24.5077
,,,,2.1614,24.5514
,,,,2.1853,24.5673
,,,,2.2103,24.5571
,,,,2.2353,24.5267
,,,,2.2603,24.4773
,,,,2.2853,24.4104
,,,,2.3103,24.328
,,,,2.3353,24.2326
,,,,2.3603,24.1265
,,,,2.3853,24.0125
,,,,2.4103,23.893
,,,,2.4353,23.7704
,,,,2.4603,23.6468
,,,,2.4853,23.5241
,,,,2.5103,23.4032
,,,,2.5353,23.2838
,,,,2.5603,23.2848
,,,,2.5853,23.2387
,,,,2.6103,23.1521
,,,,2.6353,23.0927
,,,,2.6603,23.0576
,,,,2.6853,23.0459
,,,,2.7103,23.0527
,,,,2.7353,23.0719
,,,,2.7603,23.0996
,,,,2.7853,23.1304
,,,,2.8103,23.158
,,,,2.8353,23.1756
,,,,2.8603,23.1772
,,,,2.8853,23.1579
,,,,2.9103,23.1144
,,,,2.9353,23.0456
,,,,2.9603,23.016
,,,,2.9853,23.0495
,,,,3.0103,23.0816
,,,,3.0353,23.111
,,,,3.0603,23.1366
,,,,3.0853,23.1574
,,,,3.1103,23.173
,,,,3.1353,23.1835
,,,,3.1603,23.1893
,,,,3.1853,23.1911
,,,,3.2206,23.1876
,,,,3.256,23.1779
,,,,3.2913,23.1645
,,,,3.3267,23.1502
,,,,3.362,23.1387
,,,,3.3974,23.1365
,,,,3.4328,23.1526
,,,,3.4681,23.1975
,,,,3.5035,23.4168
,,,,3.5388,23.6353
,,,,3.5742,23.6832
,,,,3.6095,23.8998
,,,,3.6449,24.1793
,,,,3.6802,24.3051
,,,,3.7156,24.4002
,,,,3.751,24.4685
,,,,3.7863,24.5152
,,,,3.8217,24.5452
,,,,3.857,24.5619
,,,,3.8924,24.5673
,,,,3.8924,25.1955
,,,,3.9163,25.1803
,,,,3.9402,25.1356
,,,,3.9641,25.0635
,,,,3.988,24.967
,,,,4.0119,24.85
,,,,4.0358,24.7165
,,,,4.0597,24.5705
,,,,4.0836,24.4157
,,,,4.1076,24.2557
,,,,4.1315,24.0938
,,,,4.1554,23.9331
,,,,4.1793,23.7493
,,,,4.2032,23.5479
,,,,4.2271,23.4888
,,,,4.251,23.3635
,,,,4.2749,23.2549
,,,,4.2988,23.1662
,,,,4.3227,23.1003
,,,,4.3466,23.0596
,,,,4.3705,23.0459
,,,,4.3705,23.0544
,,,,4.3945,23.0586
,,,,4.4184,23.0709
,,,,4.4423,23.0905
,,,,4.4662,23.116
,,,,4.4901,23.1456
,,,,4.514,23.1771
,,,,4.5379,23.2083
,,,,4.5618,23.237
,,,,4.5857,23.2609
,,,,4.6096,23.2785
,,,,4.6335,23.2886
,,,,4.6574,23.2909
,,,,4.6814,23.2856
,,,,4.7053,23.2739
,,,,4.7292,23.2576
,,,,4.7531,23.239
,,,,4.777,23.2206
,,,,4.8009,23.2051
,,,,4.8248,23.1948
,,,,4.8487,23.1911
